instance_id,task,condition,style,gold,model,model_family,is_think,predicted,parsed,exact,primary,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
edge_existence/2,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1216,correct,False
edge_existence/2,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,2187,correct,False
edge_existence/2,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1987,correct,False
edge_existence/2,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1433,correct,False
edge_existence/2,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1740,wrong,False
edge_existence/2,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1035,correct,False
edge_existence/2,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.642,2309,unparsed,True
edge_existence/3,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,605,correct,False
edge_existence/3,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1045,correct,False
edge_existence/3,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,False,0.498,976,wrong,False
edge_existence/3,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,629,correct,False
edge_existence/3,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1308,correct,False
edge_existence/3,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,672,correct,False
edge_existence/3,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1106,correct,False
edge_existence/4,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1141,correct,False
edge_existence/4,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,661,correct,False
edge_existence/4,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,606,wrong,False
edge_existence/4,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,959,correct,False
edge_existence/4,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,964,correct,False
edge_existence/4,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1093,wrong,False
edge_existence/4,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,750,correct,False
edge_existence/5,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,525,correct,False
edge_existence/5,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,527,correct,False
edge_existence/5,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.498,368,unparsed,False
edge_existence/5,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,532,correct,False
edge_existence/5,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,642,correct,False
edge_existence/5,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,748,correct,False
edge_existence/5,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.642,546,correct,False
edge_existence/6,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,491,correct,False
edge_existence/6,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,404,correct,False
edge_existence/6,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,614,correct,False
edge_existence/6,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.794,657,unparsed,False
edge_existence/6,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,449,correct,False
edge_existence/6,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,356,correct,False
edge_existence/6,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,442,correct,False
edge_existence/7,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,492,correct,False
edge_existence/7,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1074,correct,False
edge_existence/7,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,415,correct,False
edge_existence/7,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,1195,correct,False
edge_existence/7,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1032,correct,False
edge_existence/7,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,693,correct,False
edge_existence/7,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,493,correct,False
edge_existence/8,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,595,correct,False
edge_existence/8,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,592,correct,False
edge_existence/8,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,713,wrong,False
edge_existence/8,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.794,1813,wrong,False
edge_existence/8,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,3021,wrong,False
edge_existence/8,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,739,wrong,False
edge_existence/8,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,481,correct,False
edge_existence/9,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1880,correct,False
edge_existence/9,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1202,correct,False
edge_existence/9,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,False,0.498,1262,wrong,False
edge_existence/9,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,938,correct,False
edge_existence/9,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,423,correct,False
edge_existence/9,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,703,correct,False
edge_existence/9,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,818,correct,False
edge_existence/10,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,557,correct,False
edge_existence/10,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1527,correct,False
edge_existence/10,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,567,correct,False
edge_existence/10,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1167,correct,False
edge_existence/10,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,621,correct,False
edge_existence/10,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,498,correct,False
edge_existence/10,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,545,correct,False
edge_existence/11,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,582,correct,False
edge_existence/11,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,835,correct,False
edge_existence/11,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,371,correct,False
edge_existence/11,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,863,correct,False
edge_existence/11,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,915,correct,False
edge_existence/11,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,325,correct,False
edge_existence/11,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,597,correct,False
edge_existence/12,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,493,correct,False
edge_existence/12,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,491,correct,False
edge_existence/12,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,674,correct,False
edge_existence/12,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,661,correct,False
edge_existence/12,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,702,correct,False
edge_existence/12,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,369,correct,False
edge_existence/12,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,488,correct,False
edge_existence/13,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1217,correct,False
edge_existence/13,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.72,1223,correct,False
edge_existence/13,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1738,correct,False
edge_existence/13,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1767,correct,False
edge_existence/13,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1984,correct,False
edge_existence/13,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,2175,correct,True
edge_existence/13,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,956,correct,False
edge_existence/14,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1975,correct,False
edge_existence/14,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,3172,correct,True
edge_existence/14,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1197,correct,False
edge_existence/14,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1980,correct,False
edge_existence/14,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1443,wrong,False
edge_existence/14,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,732,correct,False
edge_existence/14,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.642,2268,unparsed,True
edge_existence/15,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,614,correct,False
edge_existence/15,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,529,correct,False
edge_existence/15,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,960,wrong,False
edge_existence/15,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,605,correct,False
edge_existence/15,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,2390,correct,False
edge_existence/15,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,2276,wrong,True
edge_existence/15,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,557,correct,False
edge_existence/16,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,561,correct,False
edge_existence/16,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,570,correct,False
edge_existence/16,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,False,0.498,1430,wrong,False
edge_existence/16,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,542,correct,False
edge_existence/16,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,2459,wrong,False
edge_existence/16,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,999,wrong,False
edge_existence/16,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.642,585,correct,False
edge_existence/17,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1149,correct,False
edge_existence/17,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,710,correct,False
edge_existence/17,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,False,0.498,1171,wrong,False
edge_existence/17,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1125,correct,False
edge_existence/17,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,700,correct,False
edge_existence/17,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,686,correct,False
edge_existence/17,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.642,645,correct,False
edge_existence/18,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,469,correct,False
edge_existence/18,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,461,correct,False
edge_existence/18,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.498,464,unparsed,False
edge_existence/18,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,474,correct,False
edge_existence/18,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,537,correct,False
edge_existence/18,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,526,correct,False
edge_existence/18,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,490,correct,False
edge_existence/19,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,381,correct,False
edge_existence/19,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,436,correct,False
edge_existence/19,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,469,correct,False
edge_existence/19,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.794,615,unparsed,False
edge_existence/19,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,466,correct,False
edge_existence/19,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,473,correct,False
edge_existence/19,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,365,correct,False
edge_existence/20,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,510,correct,False
edge_existence/20,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,607,correct,False
edge_existence/20,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1224,wrong,False
edge_existence/20,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,559,correct,False
edge_existence/20,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,627,correct,False
edge_existence/20,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,749,correct,False
edge_existence/20,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,570,correct,False
edge_existence/21,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,526,correct,False
